id;id_alt;country;continent;geo_group;culture;epoch;group;comment;latitude;longitude;sex;site;site_detail;mt_hg;ychr_hg;ychr_snps;year_from;year_to;date_detail;bp;c14_lab_code;reference_name;reference_link;data_link;c14_sample_tag;c14_layer_tag;full_mt_tag;trusted_tag;avg_coverage;amtdb_version
I7027;;Mongolia;Asia;east Asia;Mongolia_EIA_Sagly_4;Iron Age;IAXX;;49.96;92.05;M;Mongolia_EIA_Sagly_4;Uvs aimag, Ulaangom sum, Chandman Uul, Ulaangom cemetery Grave #45, Burial 2;T1a1;R1a1a1b2a-F3105;;-398;-228;398-228 calBCE (2275±20 BP, PSUAMS-4003);2275±20 BP;PSUAMS-4003;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;2.913225;v1.010
I7028;;Mongolia;Asia;east Asia;Mongolia_EIA_Sagly_4;Iron Age;IAXX;;49.96;92.05;F;Mongolia_EIA_Sagly_4;Uvs aimag, Ulaangom sum, Chandman Uul, Ulaangom cemetery Grave #46, burial 1;H2a2a;n/a (female);;-382;-206;382-206 calBCE (2235±20 BP, PSUAMS-4597);2235±20 BP;PSUAMS-4597;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;0.029158;v1.010
I7029;;Mongolia;Asia;east Asia;Mongolia_EIA_Sagly_4;Iron Age;IAXX;;49.96;92.05;M;Mongolia_EIA_Sagly_4;Uvs aimag, Ulaangom sum, Chandman Uul, Ulaangom cemetery Grave #53, burial 2;U4a1;Q1b1a3a1-BZ433;;-356;-172;"356-172 calBCE (2186±16 BP) [R_combine: (2155±20 BP, PSUAMS-3877); (2231±24 BP, MAMS-41123)]";2231±24 BP;MAMS-41123;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;1.877159;v1.010
I7030;;Mongolia;Asia;east Asia;Mongolia_EIA_Sagly_4;Iron Age;IAXX;;49.96;92.05;M;Mongolia_EIA_Sagly_4;Uvs aimag, Ulaangom sum, Chandman Uul, Ulaangom cemetery Grave #56 ;D4b1a2a1;R1a1a1b2a-Z95;;-389;-208;389-208 calBCE (2250±20 BP, PSUAMS-3722);2250±20 BP;PSUAMS-3722;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.982534;v1.010
I12956;;Mongolia;Asia;east Asia;Mongolia_EIA_Sagly_4_lc;Iron Age;IAXX;;49.96;92.05;M;Mongolia_EIA_Sagly_4_lc;Uvs aimag, Ulaangom sum, Chandman Uul, Ulaangom cemetery Grave 48 burial 4;n/a (<2x);..;;-405;-235;405-235 calBCE (2305±20 BP, UCIAMS-226544, PSUG-5459);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;0.006353;v1.010
I7026;;Mongolia;Asia;east Asia;Mongolia_EIA_Sagly_4_o_lc;Iron Age;IAXX;;49.96;92.05;M;Mongolia_EIA_Sagly_4_o_lc;Uvs aimag, Ulaangom sum, Chandman Uul, Ulaangom cemetery Grave #41, Burial 6;C4a1a+195;..;;-355;-170;355-170 calBCE (2180±15 BP, PSUAMS-4503);2180±15 BP;PSUAMS-4503;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;0.012477;v1.010
I12960;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;46.92;102.76;M;Mongolia_EIA_SlabGrave_1;Uvurkhangai, Khujirt sum, Shunkhlai Uul, Tomb 2;C4a1a+195;Q1a1a1-F1626;;-1441;-1304;1441-1304 calBCE (3120±20 BP, UCIAMS-226528, PSUG-5431);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;1.777705;v1.010
I12969;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;47.178056;109.189444;M;Mongolia_EIA_SlabGrave_1;Khentii, Delgerkhaan sum, Khanan 3;F1b1+@152;Q1a1a-Z19198;;-1124;-939;1124-939 calBCE (2875±20 BP, UCIAMS-226545, PSUG-5460);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.935376;v1.010
I12971;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;49.15;114.87;F;Mongolia_EIA_SlabGrave_1;Dornod aimag, Gurvanzagal sum, Khadan khuv Tomb 1;D4j7;n/a (female);;-981;-832;981-832 calBCE (2765±20 BP, UCIAMS-226547, PSUG-5462);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;4.451718;v1.010
I13178;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;48.57;111.08;F;Mongolia_EIA_SlabGrave_1;Khentii, Bayan-Adraga sum, Shuusyn boom Tomb 6;R;n/a (female);;-1046;-914;1046-914 calBCE (2825±20 BP, UCIAMS-226531, PSUG-5434);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;0.172593;v1.010
I13963;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;47.19;109.19;F;Mongolia_EIA_SlabGrave_1;Khentii, Delgerkhaan sum, Rashaant tolgoi, tomb 6;C5b1b;n/a (female);;-967;-827;967-827 calBCE (2750±20 BP, PSUAMS-6943);2750±20 BP;PSUAMS-6943;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;2.57423;v1.010
I6349;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;45.304167;113.848611;M;Mongolia_EIA_SlabGrave_1;Sükhbaatar aimag, Dariganga sum, Baaran-Khavtsal;D4m2;Q1a1a-M265;;-898;-800;898-800 calBCE (2675±20 BP, PSUAMS-7398);2675±20 BP;PSUAMS-7398;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;2.774856;v1.010
I6352;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;46.8975;102.766667;M;Mongolia_EIA_SlabGrave_1;Uvurkhangai, Khujirt sum, Shunkhlai Uul, Grave #1;F1b1b;Q1a1a-F745;;-1107;-924;1107-924 calBCE (2845±20 BP, PSUAMS-7276);2845±20 BP;PSUAMS-7276;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.547539;v1.010
I6353;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;46.8975;102.766667;M;Mongolia_EIA_SlabGrave_1;Uvurkhangai, Khujirt sum, Shunkhlai Uul, Tomb 9;G2b2;Q1a1a-F1340;;-1010;-901;"1010-901 calBCE (2799±20 BP) [R_combine: (2780±25 BP, PSUAMS-2946); (2826±30 BP, OxA-36456)]";2826±30 BP;OxA-36456;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.690566;v1.010
I6357;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;47.7;106.4;F;Mongolia_EIA_SlabGrave_1;Tuv aimag, Altanbulag sum, Tariat Brigad Tomb 5;D4b2;n/a (female);;-1100;-400;1100-400 BCE;;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;0;;;;1.077627;v1.010
I6359;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;50.117222;100.045833;M;Mongolia_EIA_SlabGrave_1;Khuvsgul aimag, Alag-Erdene sum, Erhel nuur, Ulaan tolgoi ;C5c;Q1b1a3a-YP779;;-1100;-400;1100-400 BCE;;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;0;;;;4.761473;v1.010
I6365;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;49.656;99.927;M;Mongolia_EIA_SlabGrave_1;Khuvsgul aimag, Burentogtoh sum, Uushigiin uvur, Slab Burial 1;D4o1;N1a1a1a1a-M1999;;-809;-779;809-779 calBCE (2610±20 BP, PSUAMS-7282);2610±20 BP;PSUAMS-7282;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;2.419309;v1.010
I6369;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;47.381667;110.316944;F;Mongolia_EIA_SlabGrave_1;Khentii, Murun sum, Bus khairkhan Tomb 2;B5b;n/a (female);;-752;-417;752-417 calBCE (2455±20 BP, PSUAMS-3114);2455±20 BP;PSUAMS-3114;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.703488;v1.010
I7032;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1;Iron Age;IAXX;;48.6925;110.192778;F;Mongolia_EIA_SlabGrave_1;Khentii, Batshireet sum, Tugsiin uvdug Tomb 1;C4a2a1;n/a (female);;-981;-832;981-832 calBCE (2765±20 BP, PSUAMS-4004);2765±20 BP;PSUAMS-4004;Wang et al. 2021;https://doi.org/10.1101/2020.03.25.004606;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;4.652503;v1.010
I6368;;Mongolia;Asia;east Asia;Mongolia_EIA_SlabGrave_1_contam;Iron Age;IAXX;;47.178056;109.189444;F;Mongolia_EIA_SlabGrave_1_contam;Khentii, Delgerkhaan sum, Khanan Tomb 1a;L3;n/a (female);;-782;-567;"782-567 calBCE (2530±15 BP) [R_combine: (2510±20 BP, PSUAMS-3907); (2550±20 BP, PSUAMS-4252)]";2550±20 BP;PSUAMS-4252;Wangbio et al. 2020;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;0.038213;v1.010
I6228;;Mongolia;Asia;east Asia;Mongolia_EIA_Xiongnu_7;Iron Age;IAXX;;49.96;92.05;M;Mongolia_EIA_Xiongnu_7;Uvs aimag, Ulaangom sum, Chandman Uul, Ulaangom cemetery Grave #44;D4j12;C2a1a1b1b-Y11605;;-40;109;"40 calBCE - 109 calCE (1985±15 BP) [R_combine: (1950±20 BP, PSUAMS-7395); (2024±21 BP, MAMS-41135)]";2024±21 BP;MAMS-41135;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.968;v1.010
I13175;;Mongolia;Asia;east Asia;Mongolia_IA_Xianbei;Iron Age;IAXX;;45.39;90.798;M;Mongolia_IA_Xianbei;Khovd, Bulgan sum, Uliastai deed denj II kurgan 1 burial 1 (secondary);D4b1a2a;R1b2b-BY14575;;408;537;408-537 calCE (1625±20 BP, UCIAMS-226554, PSUG-5469);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;5.534433;v1.010
I12975;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4;Bronze Age;BAXX;;51.5;100.67;M;Mongolia_LBA_CenterWest_4;Khuvsgul aimag, Khankh sum, Khavtsal II Tomb 1 (Khirgisuur);U5a1a2a;C2a1a-F1699;;-1255;-1055;1255-1055 calBCE (2950±20 BP, UCIAMS-226549, PSUG-5464);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;4.246531;v1.010
I13766;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4;Bronze Age;BAXX;;46.426;100.817;M;Mongolia_LBA_CenterWest_4;Bayankhongor aimag, Erdentsogt sum;C5b1b;Q1b1a3a-Y20260;;-1384;-1128;1384-1128 calBCE (3010±25 BP, UCIAMS-226533, PSUG-5436);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.354744;v1.010
I13767;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4;Bronze Age;BAXX;;48.11;102.55;M;Mongolia_LBA_CenterWest_4;Bayankhongor aimag, Ulziit soum, Khar Sair am;R1b1;Q1b1a3-L334;;-1377;-1130;1377-1130 calBCE (3005±20 BP, UCIAMS-226534, PSUG-5437);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.473474;v1.010
I13768_d;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4;Bronze Age;BAXX;;48.11;102.55;M;Mongolia_LBA_CenterWest_4;Bayankhongor aimag, Ulziit sum, Muunit uul;D4j1;..;;-1213;-1048;1213-1048 calBCE (2925±20 BP, PSUAMS-7115);2925±20 BP;PSUAMS-7115;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;1.008418;v1.010
I6262;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4;Bronze Age;BAXX;;45.918477;100.83344;F;Mongolia_LBA_CenterWest_4;Bayankhongor aimag, Khar Sairiin Am, Khirigsuur;A8a1;n/a (female);;-1398;-1228;1398-1228 calBCE (3050±20 BP, PSUAMS-3111);3050±20 BP;PSUAMS-3111;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.807;v1.010
I6264;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4;Bronze Age;BAXX;;45.918477;100.83344;F;Mongolia_LBA_CenterWest_4;Bayankhongor aimag, Khar Sairiin Am, Khirigsuur;A8a1;n/a (female);;-1401;-1235;1401-1235 calBCE (3055±20 BP, PSUAMS-3112);3055±20 BP;PSUAMS-3112;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;1.812;v1.010
I6347;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4;Bronze Age;BAXX;;49.306389;95.448611;F;Mongolia_LBA_CenterWest_4;Uvs aimag, Züünkhangai sum, Savaa Khar;K2a5b;n/a (female);;-1414;-1280;1414-1280 calBCE (3080±20 BP, PSUAMS-3113);3080±20 BP;PSUAMS-3113;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;5.424584;v1.010
I6351;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4;Bronze Age;BAXX;;49.7;93.8;F;Mongolia_LBA_CenterWest_4;Uvs aimag, Khyargas sum, Urgun shireg, Tomb 3;C4b1;n/a (female);;-1006;-846;1006-846 calBCE (2785±20 BP, PSUAMS-7275);2785±20 BP;PSUAMS-7275;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.369288;v1.010
I7039;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4;Bronze Age;BAXX;;47.423056;92.225833;M;Mongolia_LBA_CenterWest_4;Khovd, Duut sum, Khoit Tsenkheriin gol 1988 barrow 3;D4j;Q1b1a3-L334;;-1210;-1019;1210-1019 calBCE (2920±20 BP, PSUAMS-4006);2920±20 BP;PSUAMS-4006;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;4.399134;v1.010
I13505;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_4_o;Bronze Age;BAXX;;46.426;100.817;M;Mongolia_LBA_CenterWest_4_o;Bayankongor aimag, Erdenetsogt sum;A+152+16362;Q1a1a-F5129;;-1124;-939;1124-939 calBCE (2875±20 BP, UCIAMS-226557, PSUG-5472);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.722674;v1.010
I6362;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_5;Bronze Age;BAXX;;46.063611;92.034167;F;Mongolia_LBA_CenterWest_5;Khovd, Bulgan sum, Khudzhirtyn gol I, kurgan 2;D4b1;n/a (female);;-1044;-917;"1044-917 calBCE (2824±17 BP) [R_combine: (2815±20 BP, PSUAMS-2955); (2842±28 BP, OxA-36224)]";2842±28 BP;OxA-36224;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.341608;v1.010
I6367;;Mongolia;Asia;east Asia;Mongolia_LBA_CenterWest_5;Bronze Age;BAXX;;48.3;89.5;M;Mongolia_LBA_CenterWest_5;Bayan-Ulgii aimag, Tsengel sum, Biluut 2, barrow 3;C4a1a1;O2a2b1a1a1-CTS5866;;-1259;-1056;1259-1056 calBCE (2955±20 BP, PSUAMS-7284);2955±20 BP;PSUAMS-7284;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;7.024823;v1.010
I13174;;Mongolia;Asia;east Asia;Mongolia_LBA_MongunTaiga_1;Bronze Age;BAXX;;47.069;91.83;M;Mongolia_LBA_MongunTaiga_1;Khovd, Munkhkhairkhan sum, Khukh tolgoi barrow 9 ;U5a2;Q1b1a3-L334;;-1501;-1421;1501-1421 calBCE (3185±20 BP, UCIAMS-226564, PSUG-5483);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;0.758033;v1.010
I13959;;Mongolia;Asia;east Asia;Mongolia_LBA_MongunTaiga_1_lc;Bronze Age;BAXX;;47.069;91.83;F;Mongolia_LBA_MongunTaiga_1_lc;Khovd, Munkhkhairkhan sum, Ulaan tolgoi, barrow 3;n/a (<2x);n/a (female);;-1446;-1305;1446-1305 calBCE (3125±20 BP, UCIAMS-226559, PSUG-5474);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;0.008511;v1.010
I12976;;Mongolia;Asia;east Asia;Mongolia_LBA_MongunTaiga_3;Bronze Age;BAXX;;49.359;88.713;M;Mongolia_LBA_MongunTaiga_3;Bayan-Ulgii aimag, Ulaankhus sum, Kulala Ula barrow 2;U2e2a1a2;N1a-M2114;;-1441;-1304;1441-1304 calBCE (3120±20 BP, UCIAMS-226550, PSUG-5465);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;4.789333;v1.010
I6363;;Mongolia;Asia;east Asia;Mongolia_LBA_MongunTaiga_3;Bronze Age;BAXX;;45.35;90.85;M;Mongolia_LBA_MongunTaiga_3;Khovd, Bulgan sum, Khudzrtyn gol II, barrow 1, burial 4 (main burial);U2e1h;R1a1a1b2a-Z95;;-1215;-1055;"1215-1055 calBCE (2937±17 BP) [R_combine: (2925±20 BP, PSUAMS-7280); (2967±31 BP, OxA-X-2737-54); (2840±70 BP, Le-7979)]";2840±70 BP;Le-7979;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;3.865509;v1.010
I7033;;Mongolia;Asia;east Asia;Mongolia_LBA_MongunTaiga_3;Bronze Age;BAXX;;49.96;92.05;M;Mongolia_LBA_MongunTaiga_3;Uvs aimag, Ulaangom sum, Chandman uul, Ulaangom cemetery kurgan 59;R;R1a1a1b2a-Z95;;-1210;-1019;1210-1019 calBCE (2920±20 BP, PSUAMS-4005);2920±20 BP;PSUAMS-4005;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;4.345957;v1.010
I12972;;Mongolia;Asia;east Asia;Mongolia_LBA_Ulaanzukh_2;Bronze Age;BAXX;;46.77;111.6;M;Mongolia_LBA_Ulaanzukh_2;Sükhbaatar aimag, Tuvshinshiree sum, Adgiin gol Tomb 21;D4i;Q1a1a-Y683.2;;-1488;-1308;1488-1308 calBCE (3130±20 BP, UCIAMS-226553, PSUG-5468);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;0.74561;v1.010
I13964;;Mongolia;Asia;east Asia;Mongolia_LBA_Ulaanzukh_2;Bronze Age;BAXX;;46.77;111.6;F;Mongolia_LBA_Ulaanzukh_2;Sükhbaatar aimag, Tuvshinshiree sum, Ulaanzukh, Tomb 17;C4a1a+195;n/a (female);;-1550;-1250;1550-1250 BCE;;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;0;;;;1.342785;v1.010
I14037;;Mongolia;Asia;east Asia;Mongolia_LBA_Ulaanzukh_2;Bronze Age;BAXX;;46.28406;111.768265;M;Mongolia_LBA_Ulaanzukh_2;Sükhbaatar aimag, Tuvshinshiree sum, Bulgiin ekh, Tomb 47;M11b;Q1a1a1-F875;;-1422;-1292;1422-1292 calBCE (3095±20 BP, UCIAMS-226561, PSUG-5475);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;5.133505;v1.010
I12955;;Mongolia;Asia;east Asia;Mongolia_MBA_Munkhkhairkhan_1;Bronze Age;BAXX;;49.7;96.8;M;Mongolia_MBA_Munkhkhairkhan_1;Zavkhan, Bayantes sum, Khukh Khushoony bom, Barrow 3;D4i;N1a1a1-CTS7728;;-1949;-1774;1949-1774 calBCE (3545±20 BP, UCIAMS-226543, PSUG-5458);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;4.692127;v1.010
I6348;;Mongolia;Asia;east Asia;Mongolia_MBA_Munkhkhairkhan_1;Bronze Age;BAXX;;49.3925;102.7025;M;Mongolia_MBA_Munkhkhairkhan_1;Bulgan, Khutag-Undur sum, Haruulyn Gozgor tomb 1-113;HV12b1;Q1b1a3-L334;;-1749;-1617;1749-1617 calBCE (3395±25 BP, PSUAMS-7274);3395±25 BP;PSUAMS-7274;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;5.471873;v1.010
I13173;;Mongolia;Asia;east Asia;Mongolia_MBA_Munkhkhairkhan_2;Bronze Age;BAXX;;47.047374;91.839556;M;Mongolia_MBA_Munkhkhairkhan_2;Khovd, Munkhkhairkhan sum, Ulaan goviin uzuur barrow 2;H15b1;N-M231;;-1876;-1690;"1876-1690 calBCE (3449±17 BP) [R_combine: (3460±20 BP, UCIAMS-226552, PSUG-5467); (3421±32 BP, OxA-X-2737-53); (3150±70 BP, Le-6936)]";3150±70 BP;Le-6936;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;4.175051;v1.010
I12958;;Mongolia;Asia;east Asia;Mongolia_MBA_Munkhkhairkhan_3;Bronze Age;BAXX;;47.069;91.83;F;Mongolia_MBA_Munkhkhairkhan_3;Khovd, Munkhkhairkhan sum, Ulaan goviin uzuur kurgan 1;G2a1;n/a (female);;-1615;-1452;1615-1452 calBCE (3265±30 BP, UCIAMS-226527, PSUG-5430);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;0.944102;v1.010
I11696;;Mongolia;Asia;east Asia;Mongolia_North_N;Neolithic;NEXX;;49.3925;102.7025;M;Mongolia_North_N;Bulgan, Khutag-Undur sum, Marzyn khutul, Tomb 1-055-1, skeleton 1;D4j;C2a1a1-Z18161;;-5632;-5484;5632-5484 calBCE (6655±30 BP, UCIAMS-226523, PSUG-5426);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;5.028318;v1.010
I11697;;Mongolia;Asia;east Asia;Mongolia_North_N;Neolithic;NEXX;;49.3925;102.7025;M;Mongolia_North_N;Bulgan, Khutag-Undur sum, Marzyn khutul, Tomb 1-055-1, skeleton 4;D4j8;C2a1a1-Z18161;;-5620;-5481;5620-5481 calBCE (6610±30 BP, UCIAMS-226524, PSUG-5427);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;4.89677;v1.010
I11698;;Mongolia;Asia;east Asia;Mongolia_North_N;Neolithic;NEXX;;49.3925;102.7025;M;Mongolia_North_N;Bulgan, Khutag-Undur sum, Marzyn khutul, Tomb 1-055-1, skeleton 2;D4b1c;C2a1a1-Z18161;;-5630;-5483;5630-5483 calBCE (6645±35 BP, UCIAMS-226525, PSUG-5428);;;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;10.66975;v1.010
I13179;;Mongolia;Asia;east Asia;Mongolia_North_N;Neolithic;NEXX;;49.53469;103.2825;F;Mongolia_North_N;Bulgan, Khutag-Undur sum, Egiin-gol river valley, Kharuulyn gozgor, tomb 1-116;C4a1a3;n/a (female);;-5623;-5483;"5623-5483 calBCE (6629±25 BP) [R_combine: (6565±30 BP, UCIAMS-226532, PSUG-5435); (6739±40 BP, AA-107617)]";6739±40 BP;AA-107617;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;2.909522;v1.010
I13698;;Mongolia;Asia;east Asia;Mongolia_North_N;Neolithic;NEXX;;49.53469;103.2825;M;Mongolia_North_N;Bulgan, Khutag-Undur sum, Egiin-gol river valley, Marzyn Khutul, tomb 1-055-1, skeleton 2;F1b1+@152;C2a1a1-Z18161;;-5621;-5482;5621-5482 calBCE (6615±25 BP, PSUAMS-8435);6615±25 BP;PSUAMS-8435;Wang et al. 2021;https://doi.org/10.1038/s41586-021-03336-2;https://www.ebi.ac.uk/ena/browser/view/PRJEB42781;1;;;;8.598225;v1.010
I14000;;Mongolia;Asia;east Asia;Mongolia_North_N_mother.I23394;Neolithic;NEXX;;49.53469;103.2825;F;Mongolia_North_N_mother.I23394;Bulgan, Khutag-Undur sum, Egiin-gol river valley, Kharuulyn gozgor, tomb 1-117-1, skeleton 3;D4j;n/a (female);;-5622;-5418;5622-5418 calBCE (6571±47 BP, COL3897.1.1);6571±47 BP;COL3897.1.1;Wang et al. 2021;https://doi.org/10.1126/science.abm4247;https://www.ebi.ac.uk/ena/browser/view/PRJEB54831;1;;;;3.878048;v1.010
